review_text,F,BR,AU,FI,IR,A,L,LF,MN,O,PE,SC,SE,US,PO
Great work out today. First day loved it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
They made me rate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like this,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
all good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
👌❤️🔥,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is very helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wonderful 😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very intense training and I like it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good but not tell manytimes about breath rule,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Buckle up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
😍😎👊👍❤,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It works for me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Perfect,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I've been an athlete my whole life, military, and now Firefighter. I got away from cardio for a long time so I decided to try this app out. Day one of a beginner workout and I am gassed. Great workout. I can do it at home and push myself. I will be using this app for workouts even when I get back into powerlifting/Strongwoman training. I love the cardio aspect and how quickly you can get a great workout in and feel accomplished.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is best in train our body 👌👌👌👌👌👌,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app stops me getting bullied at school 😄😁,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My abs are burning,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i love it😍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very very useful,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
It is very good aap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
it's really easy for me to follow,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Extraordinary. It makes me feel alive!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My first day experience is the best,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Amazing.Probably the best workout app out there,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good app i loved the workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good fitness app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
osm app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Easy to use and very helpful.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
This app gave me good health and happy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I just think it should be more intense,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It's an good app for who wana do the exercises seriously,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is best app for workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Simple but excellent app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is very interesting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nice to work along with this, guides us like an mentor,keeps us alert on health",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Awesome guys. Also include how to fat to fit. Most of us looking for this,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
You can't find a better alternative to this.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app help you alot when you are follow their fitness techniques consistently 😎😎😎😎,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Just show some consistency and follow the plan. You will get results.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good exercise,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
👍🤘💪,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Osum step by step process..easy to follow... beginner like me really needed such app ...exercises are really osum to pick and follow,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nice app for workouts.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The full body workout is a BIG letdown. I get that it focuses more on the upper body, but i want lower body exercises too without having to switch to another workout routine. Plus, having to do 60-80 pushups once every 3 days is exhausting and it's starting to hurt, despide lowering the difficulty every time it's pushup day. Please, developers, make the full body program ACTUALLY a full body program not mostly upper body, it shoud be 50/50.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Awesome app just Awesome!!!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good for me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's clearly the best workout app reviews say it all If u looking for a workout app I highly recommend this you won't be spammed with ads like other apps like this you'll only get them after ur workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's a good workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good and all it lets u make it easeir and stuff so this is a 5 star i would recomend,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
From my personal experience this is best app to stay fit .if you have not enough time to going for gym etc you definitely download it .my personal experience I daily give 20mins and I feel change in my body...so guys go for it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
best app to get fit at home....just follow the app instructions and and see results yourself...its amazing.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app for bodybuilding but there should be a age type in applications make it much better for under 18 year's,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It very very much useful app. I love it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app helps me lose weight and gain muscle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Just Burning💥💥💥👍👍👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It improve me my strangth.verry good😀😀😀😍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Op,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VERY NICE APPLICATION 😸,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
very useful for me.... thank you,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Really good and helpful!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Super,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Very good app, useful for those who want a fit body without any zyming equipment.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good app for workout 👍👍👍💪,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good to go,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
احمل برنامح,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Pretty mediocre. Despite the pumped up stock photos, the app has only the most basic of exercises and is suitable for beginners only.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The app is great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5 stars really helps me out in summer I really recommend it if you want to grow muscles😀😀😀😀,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great😄😄😄😄,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very very very helpful app thanks for it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Just excellent the workouts are of the top level, I have used it for 4 years and I am amazed with the results!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Good app, i hope this app give me best results",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice app ....without going to gym we can develop ourselves,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's a very good aap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Not bad...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Actually makes me work, and gets the best plans for me",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Truly helping hand in exercise without coach.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"best app I ever see, I just workout for one day and I m felling very strong and confident",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's gonna help me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very hard home workout app it's very hard please anyone can try it,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Super,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent app love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's good it's burna fat now I have abs now thank you for this making this app thank you developers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It serves me right,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It helps me to get stronger,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nice one and thanks for all the support,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It great but hard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"When i started this Home Workout on the late Novmber i have got all types of body strength and sexy shapes in each part of my chest ,abdominal(sixpack),arm(biceps Triceps),shoulder and legs(Quads). Now i am gona starting the Advance for a better body strength. I thank you for this home workout owners from the botom of my heart. 💪💪🙏 I hate weakness!! 😁",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice.sweats a lot.make strong muscles really,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Too good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
enjoying so far 😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Noiceee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
👌Perfect 👌,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
the best app for your home exercise,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
best home workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is best,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"App superb, it's really worked And thanks this app",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love you 😍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Easy and simple for beginners to adhere with the routine / target,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Really good application. I loved using it, and would also recommend it to everyone.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
So great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good ap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nive app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Beginning work would be little hard,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
very good app for workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Really good for fitness maintenance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
This app made me stay on my toes in terms of fitness. A true life saver.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Realy good app Thank you,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Terrific,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The reminders (along with my guilty mind) are good motivation to stick with this. Short and effective exercises, with the coach there to reinforce your efforts. Great app!",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I love this,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its work u hard 🤟,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice app work good 👍💪💪,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Perfect,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice app! Can be adjusted according to your desired level of difficulty. So impressive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Got me musel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app for own trainings to reduce fat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great app.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Too many ads,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Make it luxury and technical type version of for 5 stars.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It gives a very work full workout session,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I am using this app since two years It is very useful but I am bored now that you forget after creating it You have to add more features in it like interesting interface and urdu commands background music etc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Since i started using the app, i feel a lot better in a Healthy and Mental way. Cant give a 5 star yet cause i have only been using it for 2 weeks and i wanna test it a bit more. But hey i've seen some results. I super recommend downloading it.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Simple and east. Finally got me moving again.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good plan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It was good I still doing my best to do it it's a great app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This game give me abs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Works wondful with each body type,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It really work 💪💪💪,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
👌🏿👌🏿👌🏿👌🏿👌🏿,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice Bodybuilding app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice abs app😊😊😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Perfect,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love it Thank you so much I feel change now Thanks a lot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's a really good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice app!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's good for your health,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app really help me,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kkkk its good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's a very helpful..for home work out,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nice app you have try this,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice jim,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app for Home workouts,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mind blowing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I was a lazy kid that DOES COMPLETELY NOTHING...Until I decided to excersise and I met this app...It changed my habit and I became more fit. What a great app...I am so proud that I met this helpful app...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good experience,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice 👍👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app for home workouts,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good and simple to follow,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Been using this app for 3 months,non stop and the result are good.💪",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best home workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"All good....I love it..! But sometimes problem,slow work... Need more development in here... Thanks",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"It helpful ,love it from Nigeria",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app for gym rats at home.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Absolutely amazing 🤗,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"It's great! A few exercises are just to weird for me to understand, so I skip them not to harm myself. But overall it's a very practical and good looking fitness app.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Helpful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's the Best Workout Platform Among All Workout Platforms✊🏿💪🏿😤,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Started doing beginner workouts in January 2021, and am now doing advanced, and have noticed a visible change in my physique. Highly recommend if you are serious about getting in shape.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its good way to just get started,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Self paced exercises while prompting you to go to the next level.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A home gym world vest app👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fantastic app for all Aerobics ❤️,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The best app I've come across for working out at home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Es good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love the workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is very good app for workout at home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I really need to get fit so thank you,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very awesome app for daily home workout 💪,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
God's eye on bodybuilding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AkeemThompson😀😀😀😀😀,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Makes this process so easy!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Work out for nearly 40s, starting again. Unfit dad, feel great after my first session on this app! Thanks!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's an awesome app must download to surely do something,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Amazing app to stay fit in quartine(🙄) but amazing aswell to boost immunity and other exercises including abdominals arms chest and many more🥳💪,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Excellent app with great workouts for people at all fitness levels. The only features missing that I'd like to see are Samsung Health integration to better track workouts, and app volume controls (as the TTS can get pretty loud with headphones on)!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This aap is great but I just have one doubt. There is no option of third gender in gender selection. Is this,app is not for other gender?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exercise are effective on our body.i like 👍😀 app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very wonderful!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"MENTION YOUR FITNESS , MAKE A FEET PHYSICALLY , IT IS OUTSTANDING APP . NO DOUBT ABOUT IT",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its so good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
it's awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's so helpful to everyone who can't join a gym for students also,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The app is very good to use I am using this app from many days I found it easy to use for home workout this is the best app,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Best app for beginners and home workout 💝,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It is very good app of exercise,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y yy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent app for workout at home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cool app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its a great app for people who dont want to use weights,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excilent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app has changed my laziness to persistence,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Best exercise app for non affordable gym student's,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's wonderful and it's had helped me with my health,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is best app for workout exercise at home 🏠 who what a app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent. The perfect workout app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I can see the differenxe in my body after doing this workout definetly 5 stars,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Exercise,good👌",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good😍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I'm well over 60 years old and haven't worked out in over 20 years. The beginners level was more than I could complete on my first try today. Hoping to get better every day.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nice !!!!!!!!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Vinod Gocher,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Amazing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hope this app help to fit and smart,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I am good thanks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"One of the best app ever since I'm using,, literally there is no comparison,",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Helpful app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Plz. make new app as a gym trainer to train in gym, like some work outs in gym and many more. And add sum Unique idias... Over all.. I love this app ❤❤",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best exercise for our body in this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I'm a regular bodybuilder but the exercises here made me sweat. I enjoy the 
change.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
super nice app wouldn't understand why people give this 1 out of 5 but I rate it 5 out of 5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its simply interesting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice one,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Osam app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Perfect 👌,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Superb app if this add suggest some dieting tips then more good...thank you,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Keep up with it every day! Update: back in 2019 this app had me in the best shape of my life with visible abs and I felt great. Fell into a pandemic depression and getting back to using this app daily. Combining the monthly challenge with the ab workout everyday and getting cardio when I can. After just a week I have so much energy again. Can't wait to get these quarantine pounds off and get back to looking how I did two years ago. Honestly can't believe this is free with minimal ads.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I like this aap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app 👍 I love it . It also alarm me for my workout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Super useful plans for home exercises. Also, notifications are very 
helpful. A great app overall!",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Need some more updates,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Rueyue,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's cool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mmmmm sexy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gooooóoooods,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best workout app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good helps alot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Noice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
very useful for me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Super,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I really like this program,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best work out app i ever seen before,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love it 🥰🥰,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice app for gym,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Exceptional detailing of all the workouts!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Thank u for giving us free premium yil July 1, 2020!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very useful app 👌👌👌🙏🙏🙏,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
helping me a lot...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
