review_text,F,BR,AU,FI,IR,A,L,LF,MN,O,PE,SC,SE,US,PO
"If the link is bad, it should not be able to post.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The most recent update was a bit of a change visually, but it only took a couple of minutes to learn how to navigate!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I wish it were easier to move my pins from one of my boards to a new board I create.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This is still a problem as of 12/27/13!!!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"No update has been done recently though, and until I read that the problem with Safari is fixed I will try to remember not to upgrade the system.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
There are so many great ideas for crafts and food recipes.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Who needs a magazine?!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Please provide a solution for an avid user:) ,",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I have no issues with this app and have a bunch of fun with it :) ,",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5tootle ,  I love Pinterest please change the page back the way it was a few weeks ago ,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Just wish it would stop crashing, and adding a side bar to scroll through boards would be nice.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
It s so easy to save organize and find whatever you need.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I m able to get where I need to go with little problems.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I can t stop and I won t pinning!!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great recipes for those of us that can  t cook without them!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It always crashes at the most inconvenient time.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"I have had a Pinterest for a few years, back when you had to request to be part of it and now I use it on both my computer and iPhone.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"If that option could be added, I d give it 5 stars.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I never have any problems.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love Pinterest... I think it would be awesome to have the boards like now plus sub boards.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Occasionally when there are new updates it will crash but they generally fix it pretty quickly.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I can t live with out it!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pinterest must be rated number one app on my phone.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Never crashes and never fails.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This is the best thing, if you want to know about something it s somewhere on Pinterest !!!!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"t know who you have recently hired to change your interface, but I suggest going back to the previous designer.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
However the site itself is a great idea!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"s happening , 5, Heysuzen , I can t explain if you don t have Pinterest. Truly you are missing a iconoclastic app.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The problems with the folders is that if you touch one accidentally (like hit the one above) it pins I to it,before you had to hit the PIN button again which gave you the chance to make sure to hanger the folder with one tap, now you have to go in and delete and move it to the correct folder.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The latest update does not work well on the iPad.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I just wish you could the app horizontally.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not always clear about how to pin something or follow someone.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
But it crashes A LOT.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Also, I can t update my board covers, and that should be brought back.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The last update did nothing to improve the Pinterest experience why the change??,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Not sure why some people are having issues but mine works just fine.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Do wish there was a way to move pins to different boards without having to repin them.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
But now I enjoy it and you find out more about your friends thru it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The best way to keep on top of today s style.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I love Pinterest, just hate the changes and bugs!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
App logs out &amp; can t sign in from time to time.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Love the app but it crashes a little much.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"My Pinterest worked just fine until I just updated it today, now nothing loads!! Please fix or allow me to downgrade!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"I love Pinterest and the app is easier to use because you just press on a picture the different options to pin it, like and send pop up and all you do is slide to the option.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pinterest is a great idea but can be very disappointing.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"But LOTS of updating, and it will crash or freeze on you.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Not only fun to pass the time when you are bored, or waiting at the dr s office, but provides so many great ideas and useful tips.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The bugs in the app have been fixed over time &amp; I have no complaints except for adding more than 3 secret boards.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Having it on the iPad/iPhone just makes it even more addicting.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
It s great and I recommend it all the time to others.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
We just need a list of categories and we don t need a picture of what the category is.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I love it, but every night while I m on it just crashes for no reason.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
For the recipes or different DIY things it would be nice to be able to see at rating on how others felt about them or telling if they would try it again or not.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I need this fixed now.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I get a ton if great ideas and it is the best past time.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I believe once people understand its purpose and create a groove\ that serves them best addiction is inevitable!!!!\""""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I can t see who is following specific boards, only generally who is following, unless I am missing something?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Do not find much on the Middle East countries though.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
And the only problem that I ve found is that I spend WAY TOO MUCH time going through it!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I just wish you could send multiple pins to one person at a time and the same pin to multiple people at once.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Even though this issue had been fixed\ I m still having problems.\"" Please readdress this issue.""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Never had a problem with it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It would crash a lot more than it does now.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I love Pinterest and all that you can find on there so this is perfect for my smart phone.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"It does have some issues, such as the shut off in the middle of a pin and not loading at all until I close the app completely which also make me lose the place I have scrolled to.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Haven t seen any glitches just relaxing enjoyment.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Four stars because it crashes sometimes, and I do not like the updated search.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Just like the Pinterest website.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I love the app, but it does seem to crash a lot.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"When I need a recipe or how to fix my hair, or fashion ideas , crafts, Pinterest has it all.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The problem I have that drops two stars, the updates don t fix things; they just add more clutter. It now suggests people who might like a pin sent, every. It would be nice to turn that off. But the app still needs a lot of work.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
It had everything you need!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e and I create out wedding and wish lists so we know what to get each other for Xmas and bdays. Also helping create our bucket list.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Like how it s gotten easier for me to navigate through. I just don t like all the notifications for everything, but other than that, it s awesome!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Downloaded a few days ago and havent had any issues.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
( you even made me a better cook!),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I would like to see more categories for browsing it seems all of the DIY Crafts that are lumped together could be better sub divided. Quilts, for instance, should have their own category.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
It s like a magazine that you get to design yourself.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Instead of just turning the screen orientation the app closes my whole iPad.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I would definitely suggest to download it it s only wonderful thing.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have made several projects and recipes from the ideas that have been shared.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I'm planning my wedding and getting ideas from Pinterest but my mom doesn't know how to use the app so I like sending her pictures from my phone via text.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Highly recommend the site and app!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The only adjustment I would suggest would be to fix load time as the images sometimes take awhile to upload.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
I get so many ideas for design and recipes and fun stuff and it also just has a lot of great pictures and it's fun to look around.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
If I could turn that option off on this app and the site it would be nice.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please fix it so that it is compatible.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The fact that I can use it on the go &amp; just not at home is awesome!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Definitely a good app and I've never had a problem with it!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It crashes once in a while; about two times a week.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Please bring that back and keep it!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Please bring the old version back!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I've said more than once that Every woman should have a Pinterest account!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I defiantly recommend downloading this app!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I had to Google it to discover that you have to tap the camera button, then the little image icon.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"I was confused of how to use it at first, but now that I've figured it out its terribly addicting.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The old app was constantly crashing and shutting my ipad completely off.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Please bring back the A - Z tabs when looking for categorized pin boards.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I could spend hours on it and yet I still don't know quite how to use it.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
This app is amazing and always provides me with new ideas for everything!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Previously, the app would crash my iPad and, though it still does this, it's far and few between crashes.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tried trouble shooting and they said sorry that's just what you have to do sometimes.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I love Pinterest but it always crashes!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"If you post your own stuff, Pinterest automatically owns it.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"I love the app in general, but this update has some bugs.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Used it to plan my daughter's wedding, makes me a rock star when I bake or entertain, helped me redo my dining room table and a whole lot more.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
What a great way to discover how to enhance your life in all areas!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wish the app was available on my Philips smart tv!,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I love this app but it crashes all the time!!!!!!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"I utilize recipes, DIY projects, travel ideas, and many other options available.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:) HIGHLY recommend it!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"While Pinterest is still a great idea, the fact that the home feed is now more than 50% related pins"" is very annoying.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Enjoy using on my iPhone and iPad but it still likes to crash.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
When I try to load a video it almost always crashes.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Why limit to 3?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love the new functionalities available in this release.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I love all of the updates that they have had on it so far Pinterest has everything that you could possibly think of, and I recommend Pinterest to everyone.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
How did people organize their weddings before Pinterest?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wish there were more secret boards available.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I like sharing info and ideas with others, however, the lack of privacy is an issue.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"So, I'd like more privacy settings that are already available on other social networking sites and Pinterest would be perfect.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How do I go back and submit my email address so I can write comments?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I don't know how to go back to where you tell me to give my email address.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Is there a way I can leave messages to other pinners?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's such a fun place to visit when I need a new idea or different perspective.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I love this app, it is my go to when I need some creative direction!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Everyone can use this app,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
You seriously just tap the pic and in seconds it's on one of your perfect boards!!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I recommend this to anyone looking for inspiration.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
But you should add chatting!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wish I could select multiple pins when I need to edit my boards.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plus it holds well on my 4G iPod and I haven't had a single problem with the app in these past couple of months since using it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
If you love to pin and pin quickly then I'd recommend downloading the app.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Haven't had any real issues with it.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Pinterest doesn't need my review to convince anyone of its worth and ease of use, just try it yourself.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pinterest is addicting....can't wait to see how it keeps getting better.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great app live convenience of just pushing a button instead of browser hunting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
You did an update to fix bugs but seemed to have created new ones.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I love that I can create my own boards and use Pinterest to organize holiday and party planning.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I really recommend this app.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Watch out because once you start, you might get addicted!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The only thing I would warn is that you can probably become a bit materialistic.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
So be happy with what you have and just have fun.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Prior to the update, it was crashing frequently, shutting down my iPad, then rebooting.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Please bring back this feature.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I only wish that you could remove previous pins from a board or move them to a different board, just so you can correct a finger slip or get rid of things that you didn't end up liking.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
App fails in iPod works great in iPad.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Although more often, Puns don't always link back to the original post where you can find the recipe or instructions on how to do/make something.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Why do I need to pay all of a sudden?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Please make the picture view adjustable since large device took roll.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Why on earth do I never receive notifications from this app?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I've checked my settings a thousand times, everything is great there, but why don't I receive notifications?",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Most necessary app Its simply pointless purchasing a smartphone that does not support WhatsApp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Need to see contacts profile pictures Need to fix the problem where people can see their contacts' pictures,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"I am not able to add any, nor view any which have UTF8 chars in the name.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good app but won't let me get Wi-Fi please make it on a tablet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Status suggestion feature can have random quotes available means by refreshing it can show a new quote. After all your app sounds like WhatsApp but you deserve 5 stars.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
But why not a new design?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Zero star, Fail to load, Continuously hangs and, I can't open this app",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Just remove the last seen record.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good application This is fast and provides data immediately.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hope the makers will have a look on it too in the coming updates.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Really appreciate What is a very wonderful chatting network. Indeed it might help to chat with friends wherever you want but beware there is a drawback that you must connect to a wifi network,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
We can use it for many things It is good but it takes much internet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bhknb Y this application is not working properly on my phone,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Not fair As much as I love to use Whatsapp, I am wondering why my version of Whatsapp only has one year limit while my friend has unlimited usage?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
please increase data limit more than 12 m.b. kuldeep.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please The Profile pic I don't want To anyone to see it Anyone I don't know but have my number !,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Why it's works slowly?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Comm made easy. Updating is the only problem.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bug should be fixed I like this app but It's continuously giving error and stopped crashing please fix this bug.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Needs to be made free for 5 stars,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keeps crashing Not only did it crash, it also wiped my whole phone.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New update is worse I am using it on note3 and ever since I updated the new version I am unable to send songs to my contacts. Crashing It crashed 2 times in 10 minutes.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Privacy is another issue.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nice app Good work but still needs improvement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good app I wish it can work with two numbers in the same phone or work with dual sim card for both numbers when it will be Work for dual sim card mobile plz.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakwas application Always not responding problem occurs can't shows messages.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ma fav I just love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
But the problem is very slow running to update.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
But I'd suggest two important features which are available in many other messengers. Why this is available on iOS while it's not on android. This must be added common.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I wish Facebook had an option to schedule posts.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It would be great if Food Panda offered meal customization options.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grab App should allow users to split fare with multiple payment methods.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adding more diverse workout routines in Home Workout would be beneficial.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instagram needs a feature to rearrange filters based on user preference.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn should introduce a feature for organizing saved posts into folders.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netflix could improve by adding a feature to filter movies based on subtitles availability.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinterest should allow users to create collaborative boards for group projects.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roblox needs a feature to sort games by player rating.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotify should include an option to create collaborative playlists with friends.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Threads would be better with a feature to mute notifications temporarily.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TikTok should implement a feature to schedule video uploads.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinder could improve by adding a feature to filter matches based on activity level.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitter needs a feature to bookmark tweets into folders for better organization.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp should introduce a feature to schedule messages.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It would be great if Facebook provided an option to preview posts before publishing.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Food Panda could enhance user experience by adding a feature to track delivery in real-time.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grab App should allow users to set preferred drivers for future rides.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home Workout would benefit from a feature to track progress over time.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instagram should introduce a feature to create private story groups.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn needs a feature to remind users of upcoming events.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netflix should include a feature to filter content by age suitability.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinterest could improve by adding a feature to sort pins by creation date.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roblox should implement a feature to filter games based on language.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotify needs a feature to recommend new playlists based on user preferences.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Threads would be better with a feature to create polls in group chats.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TikTok should introduce a feature to add voiceover to videos.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinder could enhance user experience by adding a feature to filter matches by interests.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitter should include a feature to search for tweets within a specific time range.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp needs a feature to recall messages after they've been sent.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adding a dark mode toggle in Facebook would be appreciated.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Food Panda should introduce a feature to recommend trending restaurants.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grab App could improve by adding a feature to review drivers.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home Workout would benefit from a feature to create custom workout plans.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instagram should include a feature to mute specific hashtags.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn needs a feature to filter job postings by remote opportunities.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netflix should implement a feature to customize subtitles appearance.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinterest could enhance user experience by adding a feature to categorize boards.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roblox should introduce a feature to preview in-game purchases.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotify needs a feature to create collaborative playlists with artists.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Threads would be better with a feature to pin important messages in chats.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TikTok should include a feature to save drafts of videos.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinder could improve by adding a feature to filter matches by relationship intentions.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitter should introduce a feature to edit tweets after posting.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp needs a feature to archive chats automatically based on user preference.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It would be helpful if Facebook had a feature to translate comments automatically.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Food Panda should include a feature to rate restaurants based on hygiene.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grab App could enhance user experience by adding a feature to pre-select favorite destinations.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home Workout should introduce a feature to sync with fitness trackers.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instagram needs a feature to set reminders for stories.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn should include a feature to export connections' contact information.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netflix could improve by adding a feature to filter content by awards received.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinterest should introduce a feature to collaborate on secret boards.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roblox needs a feature to filter games based on device compatibility.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotify should include a feature to share lyrics of currently playing songs.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Threads would be better with a feature to mark messages as unread.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TikTok should introduce a feature to customize video thumbnails.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinder could enhance user experience by adding a feature to filter matches by activity status.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitter should include a feature to mute words or phrases from timelines.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp needs a feature to organize media files into folders.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I wish Facebook had a feature to notify users when their friends are nearby.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Food Panda should implement a feature to suggest new cuisines based on user preferences.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grab App could improve by adding a feature to share ETA with contacts.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home Workout would benefit from a feature to sync progress with calendar apps.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instagram should include a feature to repost stories from other users.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn needs a feature to notify users when their connections change jobs.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netflix should introduce a feature to filter content by director.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinterest could enhance user experience by adding a feature to preview pins in full screen.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roblox should implement a feature to filter games by monetization type.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotify needs a feature to create collaborative playlists for events.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Threads would be better with a feature to send disappearing messages.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TikTok should introduce a feature to add subtitles to videos.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinder could improve by adding a feature to filter matches by education level.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twitter should include a feature to edit retweets.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
