review_text,F,BR,AU,FI,IR,A,L,LF,MN,O,PE,SC,SE,US,PO
Nice apps,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have had several employment opportunities become available to me just because people saw my LinkedIn profile.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Great app, I use it everyday!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice app.got new connections very useful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
We can't use some features that we have the Linkedin Desktop version. In the app we don't have those features specially when posting a job the 5 steps.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Download hi nhi hoti aap yr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great to link with technical people,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gud,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I have cancelled my premium subscription on 17th October as my renewal date was 19th October.inspite this, there was an auto deduction of ₹ 950.Kindly refund my amount without any delay.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Outstanding app.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Like it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Why need so many permissions for this app. Uninstalling.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The picture option is nice. but it needs to be fixed to add and view resume on file. as well as when applying for jobs w linkedin connection, its filled out. And when searching for jobs to add, city and state.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LinkedIn has been a huge asset thus far. I look forward to meeting more professionals in my field.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I'm giving this app another shot. I like the UI changes so far. Will update when I've had a chance to evaluate its performance.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"However, app Displays unnecessary people for my viewing and I guess it is same on other side.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"If no star was possible I'd have given that. An app of over 500M downloads doesn't sync new accounts quickly? Restricting and suspending accounts with no clear, reasonable reason and with no abrupt customer support available? What's this please?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Amazing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good working,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app.. Thank you..,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good stuff well done,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nothing over complicated and Everything at your finger tips.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Essential to manage your professional profile.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
once you learn how to use this app it works great!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I must admit, after reading a few of the reviews here, I wasn't so sure I wanted to install this app. I like Linked in, I have no use for inoperable apps. That said, I do like this app, I can sign in, edit my info, whatever I can do online..I can do on the app.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"I really enjoy LinkedIn, it is a great source for job hunters, keeping your resume up to date and visable to employers. The social aspect is also a nice change of pace. Keeping it professional all the way.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
awful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ok 👍 No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It is such a memory and CPU hog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Very useful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Usefull app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Growing my career,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Too slow!!! Works nice in computer!!android app sucks,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
An author of several articles in journal of Indian Buildings Congress since 1997.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is great for accessing Linked-in conveniently from a phone.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Good platform to gain new things and knowledge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great way to network👍🏾👍🏾👍🏾,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have used it for the past few years and it has gotten better as the years go by.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
👍👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is the best when it comes to networking with real professionals that can help perpetuate you in a career or give you friendly advice,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"I know I can't make a compete use of this program since it improved so much over the years and I can't put my time to learn all the features. But even with the limited use, it is such a great business tool (no drama) to start using if you are in business life.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I needed to change or delete profile, etc. I can't even delete the profile that is incomplete, outdated and inaccurate. Then asked to provide government ID.  This is a social application not a mortgage, employment application or government job. So NOYFB!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Best app to find your purpose,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Can get many connections and lots of opportunities !!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
greet app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I cannot even sign in.. Nothing happens when I tap on the button saying sign in or when I tap on the button saying join for free..,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Not able to upload my cv,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Just it is new for me I may able to comments on the same after one year,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cool app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Useful for professional people,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
App crash on playing video fix the bugs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Need some references how to use it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good.thanks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's a good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
No any company or recruiter return contact. Almost jobs already closed and mostly jobs application through third party website. If you have own recruitment app why this app send any other website? Keep update it third party website will not work properly or they denied application or show already closed jobs.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
When I entered the my connections the app is dull and give error please fix it,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"For the past 3 days I am unable to login through the App. Even though I reinstalled the app, but still no luck",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Congratulations Fady. it wouldn't have happened to a better person. well deserved.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's helpful to find jobs and connect with more intellectual people,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Excellent experience, speechless",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Messages notifications stuck after reading the message.. Still the same issue. I've reinstaled the app, but read messages are still stuck.. Btw, Congratulations on the new design, the app looks more sleek and polished now.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Does everything website is able to do.  App environment is much improved than last version.  Would be nice to resolve problems of recommendations tab interface.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Enjoy sharing the celebrations of team members and coworkers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
architect,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I hate that I can't see my sent messages on mobile...other then that I think it's great!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Amazing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
✌🏾✌🏾❤️,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great place to seek opertunities.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"They tell me it's good, app.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
عيون القربي بكي,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
No doubt wonderful app.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I can't see all my certifications on app whereas I can see all of them on website. Please resolve this.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Good luck,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Boom 4 job seekers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very useful. Good links. Informative.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Site is getting better at integrating needs & outputs. Helpful in job searches,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Great.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Interesting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Not bad, except no answer when looking for support.  It seems I can only add a certain amount of people and does not give a reason why that is.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Best way to develop professional network,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great app. Love it absolutely.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Why does a blank notification always appear? Please fix it,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Linked in,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Li is very good engine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RERTAW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hey there everyone so far I'm enjoying using LinkedIn making connections but I have a small request to make that as we are withdrawing the requests it takes a lot of time because it doesn't have a feature to select how many to delete at once I hope you'll take this in consideration. Thanks in advance!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I now use LinkedIn almost as much as Facebook.  I don't think I can edit my endorsements from the app, though.  In fact, the whole endorsement feature is not intuitive, and this is annoying.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Great app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its gud,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Just downloaded this for the first time on a Galaxy S4 - The sign up and log in buttons don't work. Can't get into the app.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Our Derma Rx skin cream has been accepted nation wide by leading dermatologists.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very special to use this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
wellll its good!!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VERY SLOW. Every new update is ruining the app. We do not need new features for god sake. Let the app run smooth. That's what we all want.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
good app. Just that no one looks at my resume 🙂,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Helpful but people tend to fluff,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
my linkedin app is not loading new feed and i can load new feed on browser and secondly i was charge automatically for premium account without nofication after the free trial days was over .thats so bad and painfull because it spoilt the plan i gat for the money on the account.. very painful,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Excelente aplicativo, ótimo para network e alavancar a carreira profissional!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Didn't getting a login code please check it whats the matter.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
It's good..,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Eamil marketing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Does not want to download,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good side,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Basic function like access to sent messages it does not have. Also I cannot fully edit my profile. It is shear disregard for your users that all these complaints have been made and yet the app still sucks.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No problem and nice. Bagus dan tidak ada masalah. 良くて問題無し,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
These is great.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
aplikasi yg sangat berguna,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I did try to home page open but in app didn't showing blank not there following people and not post please help me,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Predatory members viewed my profile and are using it to extort,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
My linkedin account was blocked and i dont know why. Ive tried contacting support and all but there isnt any reply. I dont know where else to post my problem please help me recover my linkedin account.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gghbh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Still unable to use or load anything at all for whole week. Tried uninstall n install, can't even login",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Best Application For Fabulous Businesses ( GO TRAVELOCITY) MY WINNING TEAM SABRE SYSTEM),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i dont like the videos playing automatically.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fun app keeps me connected with other profesionals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"It's pretty slow to open and sending out messages. Further most important, needs to have an option to cancel a connection request. How about giving a sheet, where you can see whom you have sent a request or been rejected?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Nice!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great 👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Works well for the app - full site still better,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The information for profile updation is not getting saved.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
🙂,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its quite good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Not a great app. The same articles or posts are stuck at the top of the feed despite not having a lot of likes or activity. Without the option of recent posts first, I have to constantly remove posts to avoid seeing them again. Even after doing so and even for posts marked as spam, the next time the app is opened the same posts appear all over again - which is really frustrating. Another handicap in app is the inability of editing articles. Overall - LinkedIn is great on laptop but not mobile.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Awesome and great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
That's good👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"If your not on LinkedIn, your not Linked IN...........",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Is cool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I would like give few heads up before using LinkedIn, Pros: 1) Very useful platform to know about any industry or organization globally. 2) Good platform for job search and learning courses. Cons: 1) Premium membership pricing is high, it needs to be reduced as not everyone can afford that pricing.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
You cant even send a message fix this,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy to be here .Am new,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very useful for job application,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Only 1star because so late for downloading,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Verygood,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Works well ontablet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Connectivity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I give up. NO YOU CAN'T HAVE ACCESS TO MY CONTACTS. I HAVE RESPECT FOR MY CONTACTS. I understand you asking, but once I say no, stop. Don't continue to notify with full screen pop ups. Trust lost.",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Great networking tool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Scrolling doesn't work properly in the My Network page.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NICE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good website for job advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gud,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's potential for the right people are endless!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Absolutely, 💯 for business owners and job seekers, highly recommended.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
But to pay for an app in 2014... Never,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bad update.  Don't do it.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Worst..honestly terrible app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thinks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Update is forced, no option to give cancel if you do not beed an update",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I made a purchase of annual subscription through Google pay. My money is deducted but neither google pay nor LinkedIn is ready to provide me the service or money back. It would be highly appreciated if I can get a concrete and positive response. Thank you in advance Nishant Philip,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Aircraft Engineer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Good app, sometimes it doesn't update my feed. I can have the same post for weeks no matter how much I refresh. Kindly fix this",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good but jobs are not easy .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Really a wonderful experience as connected with many industrial leaders through LinkedIn and currently i'm about to close a $5M investment with connections all from linkedin.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fantastic.!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very useful app (it is just the resume).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Easy to use and helpful!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
got me a job!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Even after filling industry name it shows ""industry name required""",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great 👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Easy to use ... very good,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I dont have delete option on msgs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nice app for job,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Makes all money go round,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hard to get into,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Really disappointing platform..,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sometimes loading screen takes forever and in the end I see an empty  page. I have a decent phone with very fast wireless,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"It's pointless app for me and is pre installed on my phone,I dont need it I've uninstall it,keeps asking me to update it cause I've installed It..how can i stop this ?? And now I've delete the memory and forced it to shut down and disabled the app 😀",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Keep yer mitts off my privacy.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Good1 app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
too.much of no interest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Goodbye,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I really like this app, Lot of connections with great companies. I have reconnected with many people i worked with in the past, and have not talked to in years.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Marvellous.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Will not let me sign-in with my information.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Good application,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
every other week (like today) the mobile app quits working,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It is useful to check new inbox messages and see updated newsfeed but you cannot zoom the text or check your sent messages.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Great app, love it!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's a nice app with many insight,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
best app and easy to use,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I can't withdraw my request which I had sent.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The new update it's perfect,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I uninstalled it and I don't know why I can't install it again, plus it doesn't let me connect professionals and asks for promotions and money,it would be better without them",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My experience is favorable.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Toxic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i really love this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its awesome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Changes needed: 1. app should be able to use proxy settings configured at wi-fi connection level. 2. For a job, only save job option is available. Apply should be added.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Very Disciplined & Good Content.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"I failed to log into my account a couple of times because my account was ""restricted""...like why?",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lovely,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Latest version not working at all..... Not launching.... Can't believe this blocker bug from LinkedIn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good 👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
So downloaded the app. Tried to sign in. It's like my touch screen is broken on this app. Except I cna scroll through the 4 ad screens on start up . but it won't let me sign in. Didn't even register me pressing the button.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Finally a Linkedin app for Android. But: it doesn't work (not updating) - HTC Desire.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I enjoy its efficiency.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
It doesn't take me to my real LinkedIn Account and I can't get it to do so.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gives an amazing insight to other roles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Unnecessary permission change Why do you need this permission change?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Crashes on galaxy nexus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good apps,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good experience,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Consultant,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great App.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Stupid app, one can not change background picture on page he manages",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Very very nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Helpful app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great networking tool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is one of the heavy duty app and still have lots of issue in loading  pages.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"unable to load feed and unable to open the connections, why?",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"I love the way this app, for the most part. I just wish it had all or most of the features the full site has since I work from my phone or tablet  95% of the time I tend to want all the features of the full sites.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The best social media site to find your dream job or to start networking your business.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Miss leading,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very awesome place,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
its pathatic to see your reply on my review,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Beautiful app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I cant access my inbox. It keeps saying unable to load,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7 0⁹uù,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Excellent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Useless App, can't even join in...such a Waste of Time.....",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The absolute best way to build your Professional Online Identity(POI)! LinkedIn has allowed me to define who I am and how I show up in the world. By far the most used app on my phone and ipad!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great platform,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
it's good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good feel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Let all done dump games Gloria L.Lilly Myers marriage GloriaLynnLilly madden names can back work,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its good and amaizing guys,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ye beechme bechne ku aarahe hatao,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I like it but I don't know this is sex jop tips for the update is there or not first I downloaded after I saw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very fast and smooth..,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Goood,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hoooo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It is crushing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Suddenly force close many times, please fix",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nice...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Internet-based,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DATA BREACHES. DELETE ACCOUNT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
